Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	2a5914c5-2b8b-4932-84dc-6bf33d939942
Plate Name	NADguanosineplate
Measurement	Measurement 1
Evaluation	Evaluation2
Population	Population - full nuclei

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - Intensity Nucleus Alexa 488 Mean	full nuclei -  Area [µm²]	full nuclei -  Roundness	full nuclei -  Width [µm]	full nuclei -  Length [µm]	full nuclei -  Ratio Width to Length	full nuclei - Number of Spots H2AX- per Cell 	
3	6	1	0	1	21	731	819	[698,794,764,846]	57.01	-83.47					22	694	0.074462	20	0.00755858	5175.74	234.601	0.8321	13.4357	20.0299	0.670779	20	
3	6	1	0	1	22	685	974	[646,936,723,1033]	43.17	-132.04					23	2040	0.0285573	52	0.00873069	3185.25	528.075	0.84813	21.0718	29.3806	0.717203	52	
3	6	1	0	1	23	538	1010	[496,970,577,1058]	-1.37	-141.41					24	2057	0.0294323	49	0.00880187	3475.55	493.585	0.909006	22.4253	26.7606	0.837998	49	
3	6	1	0	1	24	785	1041	[752,1007,819,1077]	72.98	-149.45					25	1201	0.0350771	31	0.00882186	3299.95	311.561	0.899844	17.5251	21.7061	0.80738	31	
3	6	1	0	2	1	833	865	[811,838,855,919]	-1526.86	1190.85					2	1148	0.052437	16	0.00670578	3413.05	211.549	0.760415	10.4004	25.1041	0.414292	16	
3	6	1	0	2	2	178	795	[145,758,210,832]	-1722.18	1215.54					4	1019	0.0232122	35	0.0119536	3255.13	259.604	0.861902	12.2626	26.1014	0.469807	35	
3	6	1	0	3	1	633	776	[608,757,695,799]	-1258.95	1220.62					1	1008	0.0291448	19	0.00676638	3860.4	248.965	0.756599	11.0774	26.0436	0.425341	19	
3	6	1	0	3	2	940	882	[897,849,965,911]	-1174.16	1190.64					2	321	0.0311778	7	0.00288779	5838.81	214.918	0.772052	10.9809	24.2361	0.453082	7	
3	6	1	0	4	1	512	1005	[484,984,545,1026]	-976.74	1153.07					1	732	0.0401198	24	0.0123584	6972.68	172.183	0.803798	11.563	19.0429	0.60721	24	
3	6	1	0	4	2	196	93	[165,48,225,127]	-1070.93	1425.58					2	1296	0.0308947	43	0.0124746	5020.62	305.62	0.889975	14.7084	23.8396	0.616973	43	
3	6	1	0	4	3	493	80	[454,48,525,110]	-983.28	1429.12					3	1240	0.0333813	50	0.017001	5294.33	260.757	0.859131	14.017	23.9565	0.585103	50	
3	6	1	0	4	4	632	110	[611,88,654,157]	-940.73	1416.52					4	858	0.0320711	21	0.00923889	4526.27	201.53	0.86933	11.7908	20.7603	0.56795	21	
3	6	1	0	4	5	365	120	[339,95,393,170]	-1019.67	1413.56					5	1027	0.0702719	34	0.0121212	5611.26	248.699	0.87624	12.633	23.2732	0.542814	34	
3	6	1	0	4	6	554	178	[531,155,582,215]	-963.71	1397.77					6	820	0.0280148	17	0.00838264	5109.58	179.808	0.871419	11.7908	19.2535	0.612397	17	
3	6	1	0	4	7	843	285	[818,260,870,316]	-877.71	1366.56					7	880	0.0387666	29	0.0133641	6605.84	192.398	0.84062	12.8556	17.1802	0.748283	29	
3	6	1	0	4	8	245	297	[213,262,282,359]	-1055.26	1361.42					8	1145	0.0212294	26	0.00747341	5254.27	308.457	0.714348	12.2626	32.1059	0.381942	26	
3	6	1	0	4	9	834	332	[807,301,860,355]	-881.15	1354.13					9	730	0.0425611	21	0.010453	5885.62	178.123	0.82555	12.1464	17.3445	0.700301	21	
3	6	1	0	4	10	133	384	[98,359,160,433]	-1091.5	1335.31					10	1281	0.046235	36	0.0126006	4599.79	253.309	0.839995	12.828	24.3074	0.527742	36	
3	6	1	0	4	11	923	394	[894,361,952,430]	-854.65	1334.65					11	1132	0.0282897	31	0.0102276	4497.38	268.736	0.894726	15.4607	21.0739	0.733642	31	
3	6	1	0	4	12	709	850	[665,824,740,877]	-920.03	1199.1					12	982	0.0191562	28	0.00948831	3333.25	261.643	0.836623	14.3174	22.4253	0.638448	28	
3	6	1	0	4	13	675	898	[645,865,712,928]	-928.52	1185.31					13	1014	0.0254198	29	0.00997592	2597.07	257.742	0.820089	14.8881	22.2208	0.67001	29	
3	6	1	0	4	14	90	1004	[58,971,124,1039]	-1102.28	1152.94					14	1368	0.0295704	46	0.0138721	5052.98	294.005	0.889816	15.7336	23.0281	0.683236	46	
3	6	1	0	4	15	860	1041	[835,1015,900,1066]	-871.54	1142.36					15	875	0.0303392	22	0.00895037	6229.58	217.933	0.897606	13.0745	19.6816	0.664297	22	
3	6	1	0	5	1	417	446	[391,424,449,475]	-681.63	1318.62					1	892	0.0359644	36	0.0163711	3858.04	194.969	0.841556	11.3306	17.8757	0.633858	36	
3	6	1	0	5	2	297	807	[264,779,320,829]	-719.55	1212.19					3	267	0.0442238	5	0.00258532	4203.69	171.474	0.841708	11.0774	16.7013	0.663267	5	
3	6	1	0	5	3	762	883	[704,857,784,919]	-583.88	1187.04					4	1041	0.045239	35	0.0117568	1868.4	263.949	0.822295	11.4397	25.1041	0.45569	35	
3	6	1	0	5	4	651	998	[627,975,676,1035]	-611.94	1153.43					5	921	0.0540625	33	0.0176565	2821.23	165.71	0.907579	9.98283	19.3202	0.516704	33	
3	6	1	0	5	5	449	40	[427,14,471,77]	-672.68	1439.14					6	711	0.0198961	14	0.00668896	4018.28	185.571	0.913159	12.0585	19.446	0.620101	14	
3	6	1	0	5	6	1029	94	[1006,71,1053,128]	-499.67	1422.77					7	848	0.026313	26	0.0125665	3864.78	183.443	0.947912	12.4349	17.5301	0.709347	26	
3	6	1	0	5	7	786	128	[759,101,815,157]	-571.71	1414.03					8	1272	0.0611242	55	0.0217822	3887.73	223.873	0.974762	14.9357	18.1855	0.821298	55	
3	6	1	0	5	8	51	189	[13,122,111,248]	-789.16	1397.63					9	2273	0.0215347	59	0.00825752	4093.05	633.495	0.789059	19.2051	41.955	0.457756	59	
3	6	1	0	5	9	451	189	[428,165,475,213]	-672.12	1396.31					10	651	0.0395855	23	0.0134267	4258.88	151.879	0.949035	11.7908	15.8263	0.745013	23	
3	6	1	0	5	10	904	382	[876,360,937,405]	-536.43	1338.42					11	961	0.037211	34	0.015873	5181	189.915	0.952725	12.5626	18.4901	0.679425	34	
3	6	1	0	5	11	424	511	[401,469,451,539]	-679.51	1301.07					12	759	0.0207371	17	0.00761308	6882.03	197.984	0.821905	11.7305	21.657	0.541649	17	
3	6	1	0	5	12	292	504	[262,483,319,525]	-719.9	1302.57					13	813	0.0343668	28	0.0141629	5739.11	175.286	0.951848	11.9699	17.5301	0.68282	28	
3	6	1	0	5	13	606	522	[579,497,638,548]	-625.22	1296.76					14	184	0.0385752	5	0.00216544	2666.31	204.722	0.913494	14.1555	17.7712	0.796539	5	
3	6	1	0	5	14	331	850	[307,812,356,881]	-708.3	1200.16					15	1244	0.0313546	38	0.0138787	4158.84	242.758	0.864099	13.3828	20.7154	0.64603	38	
3	6	1	0	5	15	206	911	[175,879,238,951]	-745.27	1180.29					16	1498	0.0412364	37	0.0110382	3439.89	297.197	0.890388	16.1232	21.9982	0.732935	37	
3	6	1	0	5	16	677	922	[652,898,703,947]	-604.62	1177.68					17	807	0.0679974	24	0.011982	5397.42	177.591	0.966398	13.9409	15.5437	0.896886	24	
3	6	1	0	5	17	739	1009	[702,986,766,1033]	-587.79	1151.66					18	662	0.0164828	17	0.00725566	6139.84	207.737	0.896591	12.7448	19.3362	0.659115	17	
3	6	1	0	6	1	415	348	[385,330,442,366]	-360.19	1349					1	690	0.0837147	30	0.0170648	5999.02	155.869	0.917773	10.1763	16.996	0.59875	30	
3	6	1	0	6	2	356	390	[330,367,394,419]	-375.68	1335.3					2	734	0.0551161	27	0.0130877	5199.77	182.911	0.861816	9.98283	20.2938	0.491915	27	
3	6	1	0	6	3	288	396	[260,376,325,418]	-396.28	1334.29					3	941	0.0421879	34	0.0158582	5434.23	190.093	0.912754	11.3775	19.7738	0.575383	34	
3	6	1	0	6	4	653	407	[608,388,687,445]	-290.78	1328.28					4	115	0.0154108	3	0.00120482	5082.18	220.77	0.647597	10.4174	23.1758	0.449496	3	
3	6	1	0	6	5	145	410	[124,391,194,438]	-436.29	1328.92					5	356	0.0454724	10	0.00443656	3743.51	199.846	0.837153	10.6531	21.6775	0.491436	10	
3	6	1	0	6	6	41	496	[9,476,101,520]	-467.66	1303.96					6	1201	0.0356582	43	0.0144732	4110.27	263.417	0.825907	11.5015	28.4671	0.404028	43	
3	6	1	0	6	7	58	54	[16,24,93,85]	-466.77	1436.5					7	1422	0.0613247	69	0.0194257	2373.25	314.93	0.920406	16.0792	24.2654	0.662639	69	
3	6	1	0	6	8	788	53	[763,26,813,82]	-248.8	1436.12					8	475	0.0442425	21	0.00995261	3508.48	187.078	0.95154	13.1016	17.2317	0.760318	21	
3	6	1	0	6	9	944	91	[919,65,969,130]	-202.46	1423.92					9	1016	0.0301384	27	0.0112033	2099.13	213.677	0.837719	13.2228	19.7962	0.667947	27	
3	6	1	0	6	10	980	131	[954,92,1006,157]	-191.82	1413.59					10	818	0.0311192	22	0.00979519	2273.62	199.136	0.857618	13.3828	20.1359	0.664623	22	
3	6	1	0	6	11	490	307	[466,284,521,331]	-336.58	1360.7					11	923	0.035767	30	0.0147059	5802.2	180.872	0.94733	12.7309	17.3241	0.734867	30	
3	6	1	0	6	12	725	398	[695,369,757,428]	-267.14	1333.97					12	1250	0.0463688	48	0.0167189	3630.25	254.55	0.932468	15.8235	18.2025	0.869302	48	
3	6	1	0	6	13	897	493	[871,467,924,519]	-216.23	1305.14					13	233	0.0431936	8	0.00361991	3040.23	195.944	0.878611	14.017	17.9302	0.781756	8	
3	6	1	0	6	14	309	496	[275,471,340,521]	-391.67	1304.73					14	1322	0.0608646	55	0.0206845	5306.08	235.754	0.939023	14.3422	19.8789	0.721477	55	
3	6	1	0	6	15	986	619	[953,586,1028,652]	-188.76	1267.91					15	1499	0.0332674	64	0.0164694	3314.85	344.543	0.899104	19.0568	22.3501	0.852651	64	
3	6	1	0	6	16	820	624	[788,596,849,653]	-239.96	1266.17					16	1061	0.0363433	40	0.0147547	7665.41	240.364	0.919507	15.4493	19.3248	0.799454	40	
3	6	1	0	6	17	237	706	[204,672,271,747]	-412.91	1241.48					17	1065	0.0573905	31	0.00790212	4242.24	347.824	0.92302	18.4901	23.4553	0.788311	31	
3	6	1	0	6	18	138	727	[115,690,167,760]	-441.83	1236.63					18	742	0.038528	37	0.0166068	4175.01	197.54	0.815578	11.7002	24.28	0.481887	37	
3	6	1	0	6	19	552	758	[513,720,590,800]	-319.29	1226.26					19	1441	0.0494976	28	0.00610954	3064.01	406.341	0.886497	20.0896	24.0064	0.836844	28	
3	6	1	0	6	20	693	796	[671,773,716,824]	-277.32	1214.59					20	283	0.0723193	7	0.00399088	3587.67	155.514	0.931291	12.3921	15.2122	0.814617	7	
3	6	1	0	6	21	102	854	[69,822,135,887]	-453.4	1197.88					22	1359	0.0504294	57	0.016919	4011.33	298.704	0.908026	17.4337	21.5421	0.809289	57	
3	6	1	0	6	22	937	913	[909,885,966,943]	-204.64	1179.86					23	359	0.0482344	7	0.00294489	2937.13	210.751	0.820702	13.5015	18.1122	0.745437	7	
3	6	1	0	6	23	382	1013	[345,977,416,1056]	-370.34	1149.75					24	819	0.048532	17	0.00402176	2883.97	374.777	0.888081	17.0636	25.4896	0.669436	17	
3	6	1	0	7	1	476	379	[451,353,502,406]	-18.93	1339.01					1	253	0.0610775	10	0.00536193	6121.63	165.356	0.806827	11.4552	18.1269	0.631943	10	
3	6	1	0	7	2	715	396	[690,360,747,423]	52.58	1335.54					2	1091	0.0560035	36	0.0145572	4497.53	219.263	0.839844	11.9699	17.3445	0.690127	36	
3	6	1	0	7	3	834	590	[798,571,871,609]	87.57	1276.74					3	939	0.0444941	25	0.0127033	4666.86	174.488	0.793871	9.01194	22.976	0.392232	25	
3	6	1	0	7	4	609	987	[591,960,628,1025]	20.54	1156.87					5	647	0.0783967	24	0.0124352	5102.26	171.119	0.890628	10.4004	19.4369	0.535087	24	
3	6	1	0	7	5	357	61	[321,37,385,86]	-55.01	1434.06					6	977	0.0507997	45	0.0183824	2016.91	217.046	0.938248	13.2228	19.3362	0.683836	45	
3	6	1	0	7	6	759	164	[708,119,801,188]	63.88	1405.8					7	1435	0.0451845	43	0.0107905	3816.76	353.321	0.787957	13.1825	29.0406	0.453933	43	
3	6	1	0	7	7	238	239	[216,214,260,265]	-89.63	1381.09					8	772	0.0475113	26	0.0149083	1561.12	154.628	0.92083	11.4397	15.7814	0.724882	26	
3	6	1	0	7	8	498	337	[474,316,525,361]	-11.86	1351.7					9	363	0.0469309	12	0.00669643	5532.58	158.883	0.859395	11.1253	16.4714	0.675433	12	
3	6	1	0	7	9	526	414	[500,388,554,444]	-3.86	1328.42					11	27	0.000577222	1	0.000433088	2460.72	204.722	0.89506	13.9536	17.3624	0.803668	1	
3	6	1	0	7	10	118	654	[82,617,152,690]	-125.51	1257.8					12	1714	0.0600231	72	0.0193966	3939.29	329.116	0.959599	16.5144	24.1261	0.684504	72	
3	6	1	0	7	11	619	669	[589,643,653,696]	23.98	1252.63					13	995	0.0308411	30	0.0117878	3948.95	225.646	0.875544	14.4161	19.2443	0.749112	30	
3	6	1	0	7	12	490	711	[458,678,523,751]	-14.19	1239.72					14	1577	0.029436	50	0.0129904	3606.94	341.263	0.963421	18.4709	21.9013	0.843371	50	
3	6	1	0	7	13	118	926	[84,893,151,978]	-126.42	1174.28					16	1863	0.0410394	62	0.0148681	3208.82	369.723	0.876901	17.5957	26.2386	0.670604	62	
3	6	1	0	8	1	1019	27	[993,4,1041,63]	465.01	1442.34					1	790	0.0351752	27	0.0142105	5939.44	168.459	0.944851	10.1239	19.0591	0.531185	27	
3	6	1	0	8	2	1027	322	[988,285,1046,351]	467	1356.45					2	303	0.0654685	10	0.00527426	3829.62	168.104	0.704618	8.58879	23.256	0.369315	10	
3	6	1	0	8	3	390	452	[372,425,412,490]	278.9	1316.2					3	703	0.0521797	29	0.0166571	4858.58	154.362	0.864362	8.95271	20.0056	0.447511	29	
3	6	1	0	8	4	919	152	[897,131,942,179]	436.2	1406.71					4	252	0.0942544	6	0.00353982	5173.18	150.283	0.935559	11.9105	15.2092	0.78311	6	
3	6	1	0	8	5	891	347	[868,314,914,376]	428.01	1348.73					5	1001	0.0433487	21	0.00951087	3656.47	195.767	0.948477	13.3164	18.6548	0.713831	21	
3	6	1	0	8	6	598	377	[560,338,636,417]	340.38	1339.83					6	2344	0.0567625	103	0.0214583	5810.34	425.581	0.950058	21.5709	24.6712	0.874333	103	
3	6	1	0	8	7	153	493	[125,455,188,526]	208.11	1305.31					7	1138	0.0421753	37	0.0128428	4063	255.437	0.889832	13.0745	24.3675	0.536554	37	
3	6	1	0	8	8	376	733	[345,699,427,780]	276.71	1232.02					9	1521	0.0715416	71	0.0209316	6630.98	300.744	0.770516	11.7908	31.3896	0.375627	71	
3	6	1	0	8	9	711	908	[686,881,738,945]	374.44	1180.42					10	774	0.0829493	15	0.00590784	4929.35	225.114	0.837208	13.9027	19.1797	0.724864	15	
3	6	1	0	8	10	665	931	[637,901,707,962]	360.88	1174.59					11	1367	0.0565296	59	0.019517	5645.67	268.027	0.838922	14.9	23.0838	0.645476	59	
3	6	1	0	8	11	625	979	[598,952,654,1007]	348.48	1161.07					12	809	0.0420385	21	0.00920649	6915.59	202.24	0.91969	13.4752	18.1269	0.743382	21	
3	6	1	0	8	12	813	1012	[781,979,842,1061]	403.74	1148.95					13	1221	0.0799701	40	0.0105485	5575.61	336.209	0.944915	16.7701	24.9979	0.670863	40	
3	6	1	0	8	13	933	1014	[904,987,964,1044]	440.21	1150.05					14	999	0.0320045	26	0.0109382	5123.01	210.751	0.916311	12.661	19.823	0.638704	26	
3	6	1	0	9	1	384	31	[365,8,404,68]	599.82	1441.17					1	675	0.0258879	25	0.0134989	9754.6	164.203	0.923832	10.9324	17.9277	0.609805	25	
3	6	1	0	9	2	375	105	[356,84,395,149]	597.09	1418.55					2	680	0.0232865	22	0.0118855	9977.22	164.115	0.808895	11.3306	19.5006	0.58104	22	
3	6	1	0	9	3	462	267	[443,234,481,292]	622.78	1373.97					3	732	0.0273502	14	0.00775194	6276.63	160.125	0.90349	10.7854	17.4769	0.617124	14	
3	6	1	0	9	4	301	311	[262,289,325,333]	572.98	1360.27					5	863	0.0328326	22	0.0102612	8362.8	190.093	0.912754	11.8208	18.7968	0.628874	22	
3	6	1	0	9	5	240	400	[206,371,269,429]	556.45	1333.12					6	851	0.0465981	27	0.0104449	5852.83	229.193	0.92397	13.5931	19.7176	0.689389	27	
3	6	1	0	9	6	443	542	[403,497,484,605]	616.97	1289.31					7	2266	0.0431196	93	0.0153897	7605.32	535.788	0.771538	20.8349	31.862	0.65391	93	
3	6	1	0	9	7	130	742	[99,708,163,779]	524.48	1230.47					8	567	0.0363667	11	0.00338149	3405.87	288.42	0.895006	16.2547	21.7122	0.748643	11	
3	6	1	0	9	8	574	743	[545,673,603,781]	656.33	1235.19					9	1717	0.0297325	37	0.00759442	7131.48	431.964	0.793334	15.9796	32.2602	0.495335	37	
3	6	1	0	9	9	446	889	[422,864,474,912]	618.08	1187.52					10	778	0.0375423	16	0.00855615	4294.69	165.799	0.90786	11.2993	16.5386	0.683209	16	
3	6	1	0	9	10	794	937	[756,911,835,965]	721.68	1173.01					11	947	0.022764	24	0.00801603	5944.59	265.456	0.777293	13.2228	23.7707	0.556265	24	
3	6	1	0	9	11	143	1032	[117,1000,164,1059]	527.15	1145.56					12	438	0.0573387	7	0.0035769	5889.26	173.513	0.878362	11.2364	18.9472	0.593036	7	
3	6	1	0	10	1	834	826	[801,806,880,846]	1058.03	1206.59					1	1029	0.0601981	27	0.0124769	5465.55	191.866	0.77674	9.2642	24.0617	0.385018	27	
3	6	1	0	10	2	789	946	[767,918,811,980]	1042.72	1169.6					2	1016	0.0711337	36	0.017991	7796.45	177.414	0.909428	11.1889	19.6298	0.569997	36	
3	6	1	0	10	3	518	286	[491,240,542,338]	962.18	1365.51					3	1243	0.0790604	41	0.0114174	3963.81	318.388	0.796569	13.5931	29.5671	0.459738	41	
3	6	1	0	10	4	670	363	[643,340,696,385]	1008.19	1344.32					4	248	0.0676373	6	0.00339175	2683.3	156.844	0.846615	11.7908	15.9602	0.738763	6	
3	6	1	0	10	5	784	368	[758,343,812,396]	1041.26	1341.86					5	851	0.0585712	35	0.0155625	5633.15	199.402	0.899745	13.9536	17.0559	0.818113	35	
3	6	1	0	10	6	489	449	[459,420,535,478]	955.31	1318.93					6	1282	0.0501737	33	0.0111789	7324.72	261.732	0.809286	13.1556	24.4129	0.538878	33	
3	6	1	0	10	7	841	478	[802,453,866,501]	1056.81	1309.99					7	928	0.0603721	33	0.0143728	5224.14	203.569	0.880255	12.506	20.1821	0.61966	33	
3	6	1	0	10	8	725	617	[698,589,783,683]	1026.61	1263.16					8	1548	0.0338811	48	0.0119731	3451.99	355.449	0.453917	12.5626	28.9749	0.433569	48	
3	6	1	0	10	9	930	653	[900,628,968,678]	1085.56	1258.18					9	974	0.0360005	28	0.0120069	5052.85	206.761	0.848382	12.0585	21.0234	0.573574	28	
3	6	1	0	10	10	243	1004	[214,975,270,1035]	880.06	1152.59					10	799	0.0375129	20	0.0083022	12773.7	213.588	0.911048	13.8899	17.7662	0.781816	20	
3	6	1	0	10	11	690	1022	[661,989,724,1052]	1013.18	1147.36					11	1058	0.0289009	19	0.00664336	8319.37	253.575	0.865309	14.9949	19.2535	0.778815	19	
3	6	1	0	11	1	243	240	[226,199,259,271]	1203.21	1382.35					1	778	0.0954035	25	0.014245	4356.69	155.603	0.800763	9.01194	21.7856	0.413665	25	
3	6	1	0	11	2	699	694	[641,654,747,734]	1338.02	1245.65					2	0	0	0	0	989.136	249.231	0.437303	7.83291	37.2501	0.210279	0	
3	6	1	0	11	3	690	400	[661,359,720,458]	1336.61	1330.79					3	1832	0.0621873	57	0.0136168	2886.2	371.142	0.778395	14.7325	30.1976	0.487869	57	
3	6	1	0	11	4	777	522	[746,396,824,566]	1364.76	1308.39					4	0	0	0	0	1625.26	604.591	0.481588	12.661	51.868899999999996	0.244097	0	
3	6	1	0	11	5	812	678	[782,649,858,710]	1374.42	1250.23					5	1507	0.0443178	36	0.0101609	3345.92	314.132	0.86162	16.6108	22.825	0.727744	36	
3	6	1	0	11	6	504	868	[476,844,536,893]	1281.88	1193.32					6	817	0.0271602	18	0.00792952	6671.2	201.264	0.923532	13.0065	19.0986	0.681016	18	
3	6	1	0	11	7	710	922	[679,888,747,958]	1343.05	1177					7	1276	0.0341734	34	0.00993571	5017.55	303.404	0.858051	15.8906	23.5854	0.673748	34	
3	6	1	0	11	8	326	949	[272,926,351,1022]	1224.4	1163.72					8	1099	0.0297412	23	0.00769746	2411.53	264.924	0.652364	10.5527	31.4066	0.336004	23	
3	6	1	0	11	9	893	982	[852,959,919,1005]	1394.79	1159.9					9	997	0.0443007	40	0.0176445	7354.4	200.998	0.798267	11.8658	20.1711	0.588256	40	
3	6	1	0	12	1	694	67	[666,31,740,138]	1663.63	1427.39					1	873	0.021071	26	0.00585059	9815.09	394.017	0.70409	13.8899	33.8613	0.410201	26	
3	6	1	0	12	2	863	267	[839,248,896,288]	1712.21	1372.78					2	726	0.0424016	24	0.0136364	5507.63	156.046	0.890078	10.7854	17.5301	0.615251	24	
3	6	1	0	12	3	878	328	[836,309,912,351]	1713.86	1353.81					3	1021	0.0322367	32	0.0137694	3301.74	206.052	0.852175	10.7854	22.9103	0.470767	32	
3	6	1	0	12	4	521	638	[501,617,541,683]	1608.79	1259.07					4	652	0.0716378	17	0.00843254	5045.81	178.744	0.821625	10.1763	20.4331	0.498032	17	
3	6	1	0	12	5	901	793	[885,775,920,844]	1723.02	1211.51					5	727	0.0486006	30	0.0167598	5999.31	158.706	0.852471	9.2642	20.8051	0.445286	30	
3	6	1	0	12	6	458	985	[434,955,484,1020]	1591.2	1157.63					6	694	0.029842	23	0.0116456	5645.74	175.109	0.822955	11.4397	19.6816	0.581236	23	
3	6	1	0	12	7	790	62	[755,27,827,102]	1689.49	1432.87					8	1220	0.076103	58	0.0141119	3528.53	364.403	0.923545	18.0239	24.3238	0.740998	58	
3	6	1	0	12	8	145	818	[124,794,166,865]	1496.83	1206.29					9	792	0.0235094	22	0.00963644	6643.57	202.417	0.860093	11.9699	21.2749	0.56263	22	
3	6	1	0	12	9	425	932	[395,902,455,982]	1580.77	1173.36					10	1055	0.0307251	27	0.00920559	5257.36	260.048	0.797458	13.5931	24.6281	0.551936	27	
3	6	1	0	12	10	345	1029	[315,998,386,1065]	1557.7	1144.89					11	1222	0.0310262	30	0.00970246	3482.5	274.145	0.835944	13.5931	23.8675	0.569524	30	
3	6	1	0	13	1	982	79	[958,57,1010,132]	1747.71	1102					1	1075	0.0532357	39	0.016624	5641.83	208.003	0.819534	10.1064	24.8199	0.407189	39	
3	6	1	0	13	2	455	281	[419,244,494,317]	1589.98	1045.63					2	1630	0.0535635	41	0.0112206	2421.99	323.973	0.858998	15.4493	22.5377	0.685485	41	
3	6	1	0	13	3	595	66	[571,42,617,95]	1630.51	1109.07					4	500	0.0315661	13	0.00706522	3988.62	163.139	0.920373	11.9254	16.5171	0.722002	13	
3	6	1	0	13	4	101	155	[57,118,147,193]	1484.37	1083.34					5	1572	0.0222141	39	0.00753915	3887.66	458.652	0.915418	21.3228	26.8053	0.795471	39	
3	6	1	0	13	5	705	233	[679,208,734,262]	1664.36	1059.74					6	818	0.0286499	27	0.011194	5567.17	213.854	0.882101	13.9409	19.0661	0.731187	27	
3	6	1	0	13	6	761	241	[731,213,788,269]	1680.12	1057.48					7	1069	0.035929	40	0.0157916	4970.3	224.582	0.867681	14.9	18.046	0.82567	40	
3	6	1	0	13	7	731	416	[694,374,768,463]	1671.64	1004.43					8	2038	0.0545679	76	0.0181558	6975.62	371.142	0.900789	15.6318	31.1529	0.501778	76	
3	6	1	0	13	8	573	475	[546,444,603,517]	1624.96	986.3					9	1267	0.0414156	40	0.0138696	3792.16	255.703	0.844585	13.3828	23.003	0.581783	40	
3	6	1	0	13	9	412	532	[383,505,438,571]	1576.3	969.6					10	985	0.0866892	28	0.0108317	5458.18	229.193	0.877928	13.1151	20.9135	0.627112	28	
3	6	1	0	13	10	580	681	[546,647,610,716]	1625.69	925.75					11	1072	0.073005	28	0.00852359	3702.86	291.257	0.900042	16.3526	21.1474	0.773265	28	
3	6	1	0	13	11	318	684	[287,660,346,712]	1547.83	925.37					12	779	0.0613797	21	0.00952813	4927.32	195.412	0.877229	13.0745	18.0263	0.725298	21	
3	6	1	0	13	12	93	761	[65,735,130,787]	1482.83	903.07					14	1193	0.03601	15	0.00574053	5063.22	231.676	0.894586	14.3174	19.4118	0.737564	15	
3	6	1	0	13	13	536	860	[501,836,568,883]	1612.91	872.85					15	972	0.0359991	36	0.0150691	14319.6	211.815	0.912791	13.1151	19.9523	0.657321	36	
3	6	1	0	13	14	258	890	[235,865,281,918]	1530.8	864.3					16	815	0.0345393	12	0.00634921	4132.22	167.572	0.899759	12.5626	16.0073	0.784804	12	
3	6	1	0	14	1	337	137	[301,113,371,163]	1231.42	1088.57					1	913	0.0252122	20	0.00861698	4282.57	205.786	0.835275	10.7195	22.2865	0.480984	20	
3	6	1	0	14	2	639	909	[622,878,662,966]	1321.44	854.49					3	691	0.064099	20	0.00806777	4135.55	219.795	0.734451	9.10979	26.407	0.344976	20	
3	6	1	0	14	3	342	1014	[305,980,371,1035]	1230.8	828.57					4	637	0.0292135	14	0.00642202	3408.51	193.285	0.742639	10.8673	20.8115	0.52218	14	
3	6	1	0	14	4	898	45	[856,12,938,80]	1398.27	1115.01					5	2060	0.0366267	59	0.0135632	3342.86	385.683	0.934654	18.6524	24.7913	0.752377	59	
3	6	1	0	14	5	294	215	[270,193,318,271]	1218.26	1061.05					6	1099	0.0316378	27	0.00955414	4935.27	250.561	0.788944	12.506	23.6511	0.528773	27	
3	6	1	0	14	6	383	300	[354,267,415,344]	1245.56	1038.41					7	1451	0.0382076	50	0.0151653	3131.28	292.321	0.867513	13.9536	24.382	0.572291	50	
3	6	1	0	14	7	505	365	[480,342,542,394]	1281.78	1020.38					9	936	0.0458869	40	0.0195791	6180.94	181.138	0.775079	11.2993	19.2097	0.588207	40	
3	6	1	0	14	8	333	395	[305,360,361,431]	1230.31	1011.72					10	1192	0.0299821	37	0.0117274	4216.32	279.731	0.879421	15.8571	21.5482	0.735888	37	
3	6	1	0	14	9	521	407	[483,370,549,436]	1285.59	1008.73					11	1319	0.0418174	63	0.0211197	5625.98	264.481	0.788126	13.8899	22.4609	0.618405	63	
3	6	1	0	14	10	362	496	[338,471,385,527]	1238.83	980.84					12	394	0.0439474	7	0.0033381	4176.1	185.926	0.85811	13.1825	16.8282	0.783359	7	
3	6	1	0	14	11	459	527	[436,500,483,553]	1267.81	972.54					13	574	0.0690971	17	0.00944444	3842.68	159.593	0.915862	11.7908	15.8822	0.74239	17	
3	6	1	0	14	12	274	674	[235,635,310,720]	1212.02	927.8					14	1894	0.0432952	73	0.0162728	5502.01	397.741	0.92323	17.2805	28.2483	0.611737	73	
3	6	1	0	14	13	354	688	[333,662,375,722]	1236.36	923.61					15	860	0.0528112	31	0.0158568	7347.31	173.335	0.865284	11.315	18.2196	0.621034	31	
3	6	1	0	14	14	375	787	[348,758,402,818]	1241.92	894.88					16	932	0.0303044	23	0.00948454	3669.32	215.007	0.979479	14.648	17.7288	0.826227	23	
