Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	7565033a-ea03-4f4b-8fc5-eb1516bb4f87
Plate Name	rech2ax53bp1270224
Measurement	Measurement 1
Evaluation	Evaluation5
Population	Population - Nuclei Selected

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Nucleus Area [µm²]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Intensity Nucleus Alexa 488 Mean	Nuclei Selected - Intensity Nucleus DAPI Mean	Nuclei Selected - Intensity Ring Region DAPI Mean	Nuclei Selected - Total Spot Area	Nuclei Selected - Relative Spot Intensity	Nuclei Selected - Number of Spots	Nuclei Selected - Number of Spots per Area of Nucleus	Nuclei Selected - Total Spot Area (2)	Nuclei Selected - Relative Spot Intensity (2)	Nuclei Selected - Number of Spots (2)	Nuclei Selected - Number of Spots per Area of Nucleus (2)	
7	4	0	37	9	80	423	[50,393,110,458]	323.42	-388.34					14	114.987	0.982043	0.870624	2317.82	8120.59	1517.4	321	0.0043588	9	0.00277094	29	0.00032955	1	0.000307882	
7	4	0	37	10	245	475	[214,442,274,516]	354.46	-398.76					15	122.032	0.991573	0.704452	2305.22	7750.41	1395.36	259	0.00516722	8	0.00232086	0	0	0	0	
7	4	0	37	11	941	541	[907,507,979,575]	485.93	-410.19					16	134.954	0.996274	0.877764	2832.15	6990.49	1437.19	472	0.00327637	10	0.00262329	0	0	0	0	
7	4	0	37	12	515	567	[482,536,556,601]	406.3	-415.55					17	131.909	0.977959	0.773815	2615.77	14383	2643.37	499	0.00779872	11	0.00295223	1146	0.0248662	32	0.0085883	
7	4	0	37	13	912	596	[880,564,943,629]	480.06	-420.91					18	113.571	0.95195	0.880506	2515.35	8180.93	1665.28	288	0.00390048	7	0.00218204	60	0.000782382	2	0.000623441	
7	4	0	37	14	617	642	[584,606,651,679]	424.64	-429.32					19	136.157	0.979077	0.874412	2490.72	14713.4	4234.79	184	0.00475416	4	0.00104004	451	0.0310346	11	0.00286011	
7	4	0	37	15	1049	644	[1021,614,1076,686]	505.84	-430.91					20	111.836	0.990736	0.738269	2956.41	7903.23	1703.24	409	0.0411124	9	0.002849	192	0.0192345	6	0.00189934	
7	4	0	37	16	971	645	[944,619,997,680]	491.12	-430.81					21	92.3292	0.986092	0.809329	2510.51	9573.95	1645.88	350	0.0391007	8	0.00306748	64	0.0119946	2	0.000766871	
7	4	0	37	17	164	667	[94,630,200,708]	336.48	-434.93					22	209.971	0.849461	0.562436	2494.53	8933.56	2309.08	384	0.0190451	10	0.00168606	143	0.00437746	5	0.000843028	
7	4	0	37	18	745	729	[711,696,781,764]	448.82	-445.67					23	136.688	0.939296	0.857134	2527.25	8689.54	2237.81	252	0.0366677	6	0.001554	311	0.0184199	8	0.002072	
7	4	0	37	19	268	775	[221,737,304,812]	358.87	-454.44					24	151.168	0.859385	0.697929	2371.05	13397.8	3885.48	733	0.0105652	17	0.00398126	707	0.0364661	25	0.0058548	
7	4	0	37	20	388	765	[363,740,417,790]	381.92	-452.45					25	77.177	0.991403	0.862297	2529.03	12646.6	2476.11	214	0.00460029	5	0.00229358	23	0.0004809	1	0.000458716	
7	4	0	37	21	718	786	[686,755,765,819]	444.66	-456.98					26	136.334	0.876285	0.731043	2683.25	9110.93	2889.17	400	0.00731501	9	0.00233706	280	0.00879369	9	0.00233706	
7	4	0	37	22	802	796	[774,768,829,825]	459.2	-458.28					27	84.8239	0.95923	0.790116	3125.55	15803	6303.64	392	0.0154625	8	0.0033389	326	0.016375	9	0.00375626	
7	4	0	37	23	777	843	[743,805,818,877]	455.34	-467.46					28	135.272	0.918913	0.739983	2800.3	14208	4226.46	518	0.00938818	12	0.00314054	572	0.0196226	21	0.00549594	
7	4	0	37	24	228	900	[195,865,261,942]	351.09	-478.5					30	144.087	0.967816	0.798127	2735.35	12569.1	3729.06	252	0.00168738	5	0.0012285	87	0.00147237	3	0.000737101	
7	4	0	37	25	903	941	[864,920,942,970]	478.03	-486.59					31	95.6216	0.764055	0.484708	2204.04	9374.12	2154.57	240	0.00387016	4	0.00148093	284	0.0488139	6	0.0022214	
7	4	0	37	26	137	970	[108,943,164,1004]	333.98	-491.55					32	92.6832	0.981537	0.773545	1711.01	9778.34	2086.2	67	0.0157779	1	0.000381971	110	0.00287214	4	0.00152788	
7	4	0	37	27	691	990	[657,958,726,1024]	438.5	-494.85					33	122.315	0.981209	0.825098	2643.28	12008.1	2977.31	227	0.00232583	7	0.00202605	494	0.00968051	13	0.00376266	
7	4	0	37	28	637	1027	[604,994,671,1066]	428.21	-502.29					34	130.21	0.954599	0.816425	2650.25	11739.5	2200.09	514	0.0128712	16	0.00435019	801	0.0223362	22	0.00598151	
7	4	0	37	29	389	1042	[361,1014,419,1075]	381.78	-504.99					35	98.3122	0.98814	0.893589	2719.03	9531.81	2672.26	206	0.0466994	3	0.0010803	202	0.0307762	4	0.0014404	
7	4	0	37	30	959	57	[924,23,993,92]	489.07	-319.43					41	134.175	0.987428	0.923939	5564.78	12775.2	2791.7	710	0.0134265	17	0.00448549	771	0.0158517	25	0.00659631	
7	4	0	37	31	228	159	[171,121,290,196]	352.02	-338.54					42	247.391	0.936195	0.586013	2020.49	7358.86	1438.58	1055	0.0250918	31	0.00443618	949	0.032058	43	0.00615341	
7	4	0	37	32	544	201	[508,166,583,236]	411.21	-346.48					43	147.097	1.00599	0.890446	2702.52	9273.62	1626.78	863	0.0518341	24	0.00577617	1028	0.0397262	35	0.00842359	
7	4	0	37	33	877	432	[836,397,913,467]	473.16	-389.8					44	149.327	0.98756	0.790063	2645.66	6192.08	1154.48	464	0.0275285	11	0.00260787	118	0.0100941	4	0.000948317	
7	4	0	37	34	62	726	[26,691,99,767]	320.36	-445.5					45	142.105	0.992006	0.683082	2397.07	6597.18	1196.53	354	0.0261679	10	0.00249128	112	0.0068738	4	0.000996512	
7	4	0	37	35	937	902	[898,864,978,946]	484.93	-477.97					46	165.258	0.921719	0.821744	2604.27	9212.1	1830.6	778	0.0100943	23	0.00492716	887	0.0151963	30	0.00642674	
7	4	0	37	36	594	968	[547,921,641,1021]	420.31	-490.94					47	251.958	0.957231	0.821444	2536.74	8349.42	1751.89	925	0.0163602	17	0.00238865	855	0.020556	20	0.00281017	
7	4	0	37	37	172	1035	[137,999,211,1071]	341.15	-502.99					48	144.335	0.984527	0.788228	2156.85	6573.89	1311.85	304	0.0283873	7	0.00171695	51	0.00571829	2	0.000490557	
7	4	0	28	1	669	66	[648,43,689,91]	-590.79	88.74					4	53.0681	0.957284	0.739395	2577.09	10352.8	6169.82	0	0	0	0	0	0	0	0	
7	4	0	28	2	428	79	[401,53,455,111]	-635.72	86.4					6	86.3108	0.996488	0.839442	1953.31	10893.9	1952.02	46	0.000493856	2	0.000820345	0	0	0	0	
7	4	0	28	3	527	122	[491,93,564,151]	-617.32	78.44					7	121.749	0.972904	0.751424	2438.98	10712	1820.41	719	0.0185356	19	0.00552486	789	0.021786	24	0.00697877	
7	4	0	28	4	706	152	[670,119,742,185]	-583.64	72.76					8	131.413	0.998364	0.814621	2395.52	9993.75	1800.55	877	0.0156638	28	0.0075431	743	0.0212413	25	0.00673491	
7	4	0	28	5	888	164	[853,131,922,196]	-549.56	70.77					9	122.704	0.994661	0.791327	2270.13	15549.9	3071.78	225	0.00410092	6	0.0017311	244	0.0104387	7	0.00201962	
7	4	0	28	6	634	242	[605,214,666,272]	-596.94	55.64					10	99.6575	0.989246	0.866389	2550.1	10654.7	1866.95	545	0.0103129	14	0.00497336	511	0.0199591	16	0.00568384	
7	4	0	28	7	263	278	[229,245,297,313]	-667.13	49.17					11	126.209	0.998765	0.823592	2627.63	14653.1	3435.82	355	0.00559347	9	0.00252454	419	0.0191861	11	0.00308555	
7	4	0	28	8	766	274	[730,246,798,303]	-572.69	49.72					12	107.34	0.980112	0.74206	2149.33	8496.46	1586.11	294	0.00492447	8	0.00263852	85	0.00179076	3	0.000989446	
7	4	0	28	9	206	369	[175,345,273,394]	-675.16	31.96					13	123.802	0.800072	0.488975	2822.57	7898.55	1490.68	530	0.0580013	15	0.00428939	332	0.0237195	11	0.00314555	
7	4	0	28	10	120	451	[84,420,163,482]	-693.35	16.67					15	139.202	0.991395	0.749656	2460.69	9337.37	1608.19	897	0.0310302	25	0.00635809	898	0.0210644	34	0.008647	
7	4	0	28	11	717	476	[685,449,763,507]	-580.41	11.51					16	124.085	0.949982	0.625681	2030.67	7551.25	1572.86	249	0.0731216	6	0.00171184	177	0.053919	4	0.00114123	
7	4	0	28	12	923	515	[896,468,950,551]	-543.21	5.41					17	127.165	0.947131	0.618236	2244.13	7454.91	1351.27	550	0.0178523	16	0.00445434	58	0.00362354	2	0.000556793	
7	4	0	28	13	177	592	[145,551,209,634]	-683.3	-9.87					18	149.079	0.976203	0.7226	2186.52	6582.61	1255.22	214	0.0590408	5	0.00118737	177	0.0215785	5	0.00118737	
7	4	0	28	14	585	589	[539,563,617,615]	-607.79	-9.28					19	116.651	0.943998	0.617822	3194.43	16299	3888.67	541	0.0161329	12	0.00364188	419	0.0235448	14	0.00424886	
7	4	0	28	15	68	606	[38,572,99,648]	-703.7	-13.42					20	129.395	0.956534	0.759322	2550.23	12189.7	3188.84	691	0.0205182	20	0.00547196	577	0.0112456	23	0.00629275	
7	4	0	28	16	645	626	[611,595,682,658]	-594.93	-16.31					21	124.616	0.957737	0.750666	2486.74	13143	2685.41	606	0.0176224	15	0.00426136	693	0.0176345	20	0.00568182	
7	4	0	28	17	785	650	[752,621,820,679]	-568.51	-20.74					23	113.004	0.990438	0.806245	3043.46	12688.6	2345.92	641	0.0435635	18	0.0056391	820	0.0273518	26	0.00814536	
7	4	0	28	18	580	769	[548,734,613,805]	-607.7	-43.2					24	124.368	0.996351	0.798373	2784.24	15569.2	4035	340	0.00372964	6	0.00170794	234	0.00506786	6	0.00170794	
7	4	0	28	19	642	768	[613,739,671,798]	-595.62	-43.02					25	96.2943	0.983072	0.879663	3104.46	12224.2	3416.71	491	0.0106976	13	0.00477941	355	0.0119307	10	0.00367647	
7	4	0	28	20	43	800	[8,771,77,829]	-708.49	-49.2					26	110.207	0.947091	0.709729	2500.44	9723.74	2093.75	550	0.024162	14	0.00449727	424	0.0164053	14	0.00449727	
7	4	0	28	21	236	882	[209,855,266,909]	-671.97	-64.34					28	86.8065	0.999737	0.886558	2814.2	10465.9	1905.84	394	0.00579315	7	0.00285481	106	0.00302102	4	0.00163132	
7	4	0	28	22	552	901	[517,867,593,935]	-612.29	-67.77					29	146.176	0.95027	0.774854	3075.94	14834.4	6190.88	596	0.0101467	15	0.00363284	435	0.0103477	12	0.00290627	
7	4	0	28	23	1021	907	[994,879,1047,937]	-524.62	-69.51					30	86.417	0.983155	0.820608	2468.27	10663.2	2045.9	226	0.0454485	3	0.001229	186	0.014255	2	0.000819336	
7	4	0	28	24	762	923	[730,892,792,958]	-573.37	-72.62					31	112.296	0.986917	0.780841	2633.65	8732.34	1651.71	182	0.0287034	3	0.000945776	104	0.0108759	3	0.000945776	
7	4	0	28	25	54	953	[28,927,80,984]	-706.53	-78.24					32	84.4345	0.991171	0.865723	3004.38	10891.6	2035.74	154	0.00658859	5	0.00209644	136	0.00356273	5	0.00209644	
7	4	0	28	26	590	955	[556,930,618,989]	-605.62	-78.4					33	80.3632	0.798886	0.661819	2019.75	8267.45	1708.6	92	0.000948408	2	0.000881057	0	0	0	0	
7	4	0	28	27	558	970	[540,941,580,990]	-611.63	-80.8					34	44.1113	0.801207	0.51958	3013.91	7697.74	1592.52	133	0.103111	2	0.00160514	52	0.0214192	1	0.000802568	
7	4	0	28	28	869	986	[841,953,897,1029]	-553.05	-85.03					35	121.678	0.972583	0.708808	2664.55	10618.4	1941.94	776	0.024007	20	0.00581903	761	0.0273369	25	0.00727379	
7	4	0	28	29	988	1004	[961,976,1017,1046]	-530.47	-88.65					36	106.526	0.969781	0.771429	2647.72	8959.69	2491.9	256	0.0279098	7	0.00232635	153	0.0144099	4	0.00132935	
7	4	0	28	30	712	1006	[685,980,749,1033]	-581.74	-87.86					37	96.9669	0.96129	0.793946	3084.91	9728.26	2368.99	549	0.0293078	13	0.00474626	150	0.00445965	5	0.00182548	
7	4	0	28	31	786	73	[754,41,819,116]	-568.28	86.62					42	140.406	0.985286	0.813102	2673.97	13024.8	2138.73	771	0.0162695	19	0.00479072	1258	0.0393302	29	0.00731215	
7	4	0	28	32	401	218	[362,178,444,260]	-640.76	60.4					43	184.552	1.00019	0.787558	2389.41	10022.8	1876.47	788	0.0070262	21	0.00402839	464	0.0102343	19	0.00364473	
7	4	0	28	33	333	283	[298,248,371,320]	-653.24	48.13					44	141.715	1.01267	0.846901	2833.59	13293.2	2655.57	757	0.0169615	14	0.00349738	783	0.0294269	26	0.00649513	
7	4	0	28	34	797	379	[763,346,831,414]	-566.51	29.81					45	130.316	0.960391	0.85229	2275.72	6963.42	1619.47	503	0.0208071	16	0.00434664	94	0.00204488	4	0.00108666	
7	4	0	28	35	319	517	[284,484,353,551]	-656.67	4.17					46	128.086	1.00712	0.896704	2442.74	13880.8	2419.47	802	0.0201085	18	0.00497512	846	0.0205705	23	0.0063571	
7	4	0	28	36	425	583	[392,549,459,620]	-636.53	-8.48					48	132.051	0.995373	0.86217	2636.13	10511.5	1781.61	1106	0.0263589	27	0.00723861	672	0.0188015	21	0.00563003	
7	4	0	28	37	311	675	[279,640,344,722]	-658.02	-26.66					49	150.778	0.982476	0.735718	2435.44	6599.7	1279.62	172	0.0512763	5	0.00117398	92	0.0163136	2	0.000469594	
7	4	0	28	38	468	749	[432,714,505,785]	-628.29	-39.32					50	143.663	1.00363	0.910597	2341.43	8687.99	1594.98	434	0.0439154	14	0.00344998	567	0.0130049	21	0.00517496	
7	4	0	28	39	793	784	[750,741,848,828]	-566.39	-46.11					51	241.621	0.985786	0.867065	2470.78	8598.1	1625.46	506	0.0188457	16	0.00234432	412	0.0124323	18	0.00263736	
7	4	0	28	40	209	784	[175,751,244,818]	-677.12	-46.11					52	130.882	0.979166	0.855614	2266.39	8646.23	1534.85	539	0.0290902	17	0.00459832	621	0.0123245	22	0.00595077	
7	4	0	28	41	90	860	[57,827,125,893]	-699.42	-60.23					53	125.253	1.00629	0.857775	2717.72	11971	2616.98	447	0.0359683	11	0.0031091	810	0.0230161	25	0.00706614	
7	4	0	28	42	362	1024	[327,989,399,1059]	-648.43	-91.18					54	140.016	0.989176	0.808941	2469.99	13551.7	3696.46	974	0.023665	31	0.00783818	1098	0.0261564	40	0.0101138	
7	4	0	25	1	324	132	[292,101,355,164]	164.52	76.59					4	113.712	0.993948	0.922456	3218.44	11942.3	2279.95	657	0.0263021	13	0.00404732	576	0.0172387	16	0.00498132	
7	4	0	25	2	200	172	[165,142,239,203]	141.59	69.1					5	126.422	0.982387	0.756193	2180.85	7095.19	1298.06	374	0.0766347	11	0.00308037	269	0.0495293	8	0.00224027	
7	4	0	25	3	527	231	[503,208,558,255]	203.42	57.93					7	73.9908	0.997823	0.82365	2069.46	11520.5	1925.05	432	0.025895	13	0.0062201	425	0.0254244	14	0.00669856	
7	4	0	25	4	1001	299	[972,267,1029,329]	291.89	45.38					8	95.2676	0.983651	0.754605	2085.62	9460.23	1583.57	157	0.0518293	4	0.00148644	82	0.0264269	2	0.000743218	
7	4	0	25	5	120	311	[87,278,154,347]	126.06	42.86					9	125.36	0.994959	0.862922	2094.31	7547.39	1450.84	514	0.0398146	21	0.00593053	233	0.00947678	11	0.00310647	
7	4	0	25	6	925	362	[898,330,952,399]	277.63	32.87					10	105.109	0.980818	0.730116	2668.78	8429.82	1595.92	687	0.032664	15	0.00505221	93	0.00219701	3	0.00101044	
7	4	0	25	7	88	633	[58,604,117,663]	119.9	-17.67					12	98.5246	0.989352	0.874268	2509.99	14566.2	3676.96	549	0.0248407	15	0.00538987	466	0.0201056	17	0.00610852	
7	4	0	25	8	92	370	[58,336,128,404]	121.2	31.94					15	131.838	0.983207	0.824898	1962.43	10980.1	1804.84	727	0.0095144	19	0.00510204	883	0.030795199999999998	33	0.00886144	
7	4	0	25	9	816	782	[782,747,849,831]	256.81	-46.79					16	158.673	0.965151	0.742679	3236.08	11348.4	2073.03	607	0.0529459	16	0.00356983	719	0.0263232	27	0.0060241	
7	4	0	24	1	957	85	[927,54,1001,117]	489.87	85.19					1	130.068	0.959354	0.761971	2431.56	7084.34	1217.36	476	0.0173576	16	0.00435493	140	0.00411297	5	0.00136091	
7	4	0	24	2	321	130	[262,72,381,198]	369.33	76.02					2	402.56	0.971413	0.858384	3626.52	9497.6	2351.53	1800	0.0315407	30	0.00263829	1452	0.0356511	31	0.00272623	
7	4	0	24	3	798	126	[766,96,840,156]	459.59	77.54					3	126.705	0.983632	0.797243	1922.22	7478.01	1397.57	524	0.0441507	15	0.00419112	319	0.0346565	11	0.00307348	
7	4	0	24	4	576	278	[548,239,607,310]	417.54	49.79					4	112.969	0.972227	0.676338	2165.73	8197.19	1522.45	514	0.033253	11	0.0034472	253	0.0154216	8	0.00250705	
7	4	0	24	5	785	295	[754,260,816,335]	456.13	45.49					5	125.926	0.997498	0.720635	2041.27	7480.61	1424.65	779	0.031315	21	0.00590385	308	0.0132649	12	0.00337363	
7	4	0	24	6	1005	360	[974,329,1039,407]	498.11	32.44					6	135.024	0.953209	0.646039	2846.17	10373.1	1964.48	672	0.0422551	18	0.00471945	986	0.0249652	29	0.00760357	
7	4	0	24	7	620	402	[597,379,645,463]	425.34	22.66					7	113.854	0.889151	0.541585	2160.53	8322.81	1582.02	435	0.0200547	8	0.00248756	92	0.00432538	3	0.000932836	
7	4	0	24	8	858	443	[829,414,886,479]	470.07	17.47					8	106.703	0.976804	0.797253	3118.59	9538.53	1827.1	629	0.0158995	12	0.00398142	385	0.0103774	11	0.00364964	
7	4	0	24	9	992	557	[961,526,1023,588]	495.2	-3.32					10	107.871	1.0017	0.858521	2743.23	9994.37	2221.12	731	0.0440831	12	0.0039383	576	0.0180455	17	0.00557926	
7	4	0	24	10	397	887	[370,861,429,916]	383.88	-65.68					11	86.417	0.943104	0.74027	3240.66	10561.5	3977.63	220	0.00620196	4	0.00163867	0	0	0	0	
7	4	0	24	11	550	117	[459,32,673,193]	412.5	81.64					12	845.089	0.762006	0.570626	3135.09	16527.9	4119.88	3986	0.0147595	106	0.00444053	5132	0.0197501	173	0.00724729	
7	4	0	24	12	708	207	[673,173,742,241]	441.75	62.45					13	133.254	0.972609	0.870186	2182.59	13490.5	3135.96	190	0.00292017	4	0.0010627	515	0.0129152	9	0.00239107	
7	4	0	24	13	932	261	[891,226,974,296]	484.17	52.57					14	157.292	0.985363	0.772849	2948.49	8488.71	1623.67	1008	0.0205473	25	0.00562683	668	0.0178774	21	0.00472654	
7	4	0	24	14	726	405	[694,372,759,440]	445.12	25.12					15	123.448	1.01004	0.900962	2565.69	14093.3	2610.29	514	0.0399526	10	0.00286779	647	0.0232345	22	0.00630915	
7	4	0	24	15	533	455	[498,416,568,502]	408.71	15.29					16	168.267	0.96818	0.787586	1921.19	11116.6	2203.26	620	0.00788119	18	0.00378708	624	0.0246751	21	0.00441826	
7	4	0	24	16	788	489	[751,456,824,524]	456.84	9.1					17	135.343	0.997897	0.822926	2500.86	12339.9	2158.69	733	0.0183501	20	0.00523149	965	0.0203087	28	0.00732409	
7	4	0	29	1	583	36	[556,7,611,64]	-606.79	-110.38					3	87.7977	0.985124	0.830455	3294.28	9912.25	2044.51	641	0.0227246	12	0.00483871	265	0.0101282	8	0.00322581	
7	4	0	29	2	220	61	[180,30,258,95]	-675.37	-115.19					4	132.971	0.976895	0.631101	2698.25	10435.9	1647.53	642	0.0242618	21	0.00559105	837	0.028698	33	0.00878594	
7	4	0	29	3	1021	72	[994,45,1048,106]	-524.33	-117.87					5	94.2764	0.997852	0.848925	2521.02	9438.98	1542.38	211	0.0517521	6	0.0022531	213	0.0235846	7	0.00262861	
7	4	0	29	4	663	128	[636,101,690,164]	-591.66	-128.42					6	96.8961	0.986558	0.81849	3255.3	9176.97	1599.13	494	0.0199761	9	0.00328827	273	0.0158897	8	0.00292291	
7	4	0	29	5	894	210	[862,177,926,253]	-548.43	-144.05					8	140.724	0.981153	0.799108	2189.51	10761.6	1770.77	641	0.0190978	20	0.00503145	1040	0.0294696	33	0.00830189	
7	4	0	29	6	256	213	[202,181,290,251]	-670.1	-144.34					9	158.886	0.9326	0.599858	2501.63	6653.3	1330.22	728	0.039025	23	0.00512478	748	0.0407556	32	0.00713012	
7	4	0	29	7	677	276	[650,243,704,308]	-589.2	-155.24					10	99.3035	0.993784	0.775712	2199.68	9363.12	1683.58	107	0.0543209	3	0.00106952	81	0.0164487	2	0.000713012	
7	4	0	29	8	987	289	[956,258,1018,324]	-530.84	-158.42					11	118.916	1.00091	0.917122	2537.51	13305.2	2301.48	652	0.013231	20	0.00595415	862	0.024727	24	0.00714498	
7	4	0	29	9	68	340	[32,302,104,378]	-703.54	-167.37					12	154.106	0.994657	0.898008	2584.01	6333.52	1357.13	607	0.0589359	17	0.00390535	593	0.0460265	21	0.00482426	
7	4	0	29	10	657	350	[627,320,687,379]	-592.86	-169.41					13	100.295	0.992831	0.897063	2838.38	9808.16	1903.26	449	0.0123019	13	0.00458878	308	0.00845769	9	0.00317684	
7	4	0	29	11	448	388	[413,355,482,435]	-632.33	-178.16					14	156.974	0.878154	0.719964	2458.2	6530.56	1485.18	727	0.0489551	20	0.0045106	560	0.026466	22	0.00496166	
7	4	0	29	12	933	401	[903,373,960,434]	-541.17	-179.43					15	95.2322	0.983443	0.796858	2642.47	9751.93	1814	131	0.0376753	5	0.00185874	51	0.00824487	1	0.000371747	
7	4	0	29	13	49	464	[22,438,84,491]	-706.75	-190.88					16	90.1343	0.993	0.781025	2669.14	10832.3	2641.68	374	0.0216579	9	0.00353496	272	0.00903505	11	0.0043205	
7	4	0	29	14	547	495	[515,469,579,523]	-613.62	-196.74					17	99.4451	0.9752	0.764409	3013.12	10141.5	1864.05	684	0.0200822	22	0.00783197	466	0.0164652	16	0.00569598	
7	4	0	29	15	98	540	[72,514,128,567]	-697.74	-205.14					19	85.4612	0.990898	0.898843	2676.38	10819.3	1950.18	442	0.0231961	12	0.004971	141	0.00421595	6	0.0024855	
7	4	0	29	16	684	570	[646,540,719,601]	-588.26	-210.89					20	128.227	0.984605	0.795777	3081.18	10753.7	2520.35	594	0.00903635	13	0.00358918	784	0.0168658	18	0.00496963	
7	4	0	29	17	158	582	[133,556,184,612]	-686.88	-213.35					21	81.7439	0.987227	0.822909	2511.42	11500.2	2197.82	404	0.0136976	9	0.00389779	83	0.00320261	2	0.000866176	
7	4	0	29	18	98	836	[69,805,127,877]	-698.15	-261.75					24	123.589	0.986986	0.794595	2277.39	8169.51	1353.58	319	0.0322827	12	0.00343741	237	0.00927003	9	0.00257806	
7	4	0	29	19	592	852	[559,822,626,883]	-605.31	-263.98					26	111.128	0.999572	0.799432	3494.89	8505.61	1680.54	628	0.0376488	17	0.00541574	412	0.0198569	13	0.00414145	
7	4	0	29	20	928	881	[899,853,962,911]	-541.58	-269.51					27	101.074	0.990682	0.825477	2488.98	9387.72	1607.04	418	0.0110245	12	0.00420315	49	0.00218387	2	0.000700525	
7	4	0	29	21	250	986	[193,928,311,1044]	-669.58	-288.68					28	369.317	0.998246	0.910356	3063.71	10970.9	2409.84	899	0.0219887	18	0.00172546	1114	0.0284918	28	0.00268405	
7	4	0	29	22	659	979	[631,950,686,1011]	-592.59	-288					30	92.1522	0.991781	0.847914	2689.09	9960.81	2248.31	431	0.00994015	12	0.00461007	63	0.00132973	2	0.000768344	
7	4	0	29	23	99	1023	[72,995,128,1054]	-697.88	-296.17					32	94.5596	0.979487	0.807983	3197.29	11993.8	2703.27	482	0.0203241	13	0.00486709	408	0.0243017	13	0.00486709	
7	4	0	29	24	182	156	[139,121,217,194]	-683.09	-133.1					37	144.831	0.97064	0.638746	2620.77	12866.1	2392.07	979	0.0224871	29	0.00708873	906	0.0283953	34	0.00831093	
7	4	0	29	25	441	174	[404,137,479,212]	-633.61	-136.24					38	152.407	1.00975	0.865467	3193.22	11823.7	3420.32	471	0.0107177	10	0.00232288	442	0.0241158	11	0.00255517	
7	4	0	29	26	797	210	[763,177,831,253]	-566.48	-143.93					39	140.901	0.981851	0.746486	2373.68	10441.8	1733.05	694	0.011038	21	0.00527638	1050	0.0202032	31	0.00778894	
7	4	0	29	27	583	249	[549,214,629,283]	-605.86	-150.19					40	152.796	1.00044	0.822312	2240.04	11949.4	2128.65	748	0.0168528	23	0.00532901	662	0.0183751	24	0.0055607	
7	4	0	29	28	517	389	[480,352,554,425]	-619.36	-176.69					41	153.186	0.986089	0.883761	2425.17	6197.1	1480.16	675	0.0459515	22	0.00508435	586	0.0365066	24	0.00554657	
7	4	0	29	29	637	442	[599,409,676,477]	-596.62	-186.84					42	144.264	0.989612	0.777006	2320.95	12380.8	2466.13	670	0.00570446	17	0.00417178	1093	0.0252439	34	0.00834356	
7	4	0	29	30	289	572	[256,537,322,611]	-662.11	-211.28					43	132.405	1.00261	0.849176	2892.81	15133.6	4321.3	277	0.00309455	7	0.00187166	856	0.026331	22	0.00588235	
7	4	0	29	31	174	711	[131,664,218,756]	-683.87	-237.1					44	217.583	0.999988	0.857228	3479.13	8801.92	1830.68	516	0.0369126	7	0.00113895	438	0.0272319	10	0.00162707	
7	4	0	29	32	422	786	[361,724,485,848]	-637.19	-251.51					45	411.233	0.970741	0.767081	3886.15	9889.03	2045.03	1842	0.0190163	33	0.00284091	1663	0.0239826	38	0.00327135	
7	4	0	29	33	873	1040	[834,1005,912,1076]	-552.86	-299.06					46	148.229	0.973053	0.829275	2512.74	13214.6	4772.66	900	0.0198065	26	0.0062097	918	0.0373916	32	0.0076427	
7	4	0	40	1	34	47	[11,24,57,71]	-300.06	-317.2					1	60.6796	0.957231	0.835456	2420.92	12062.3	4142.74	27	0.000763088	1	0.000583431	63	0.00300687	2	0.00116686	
7	4	0	40	2	53	89	[30,65,76,116]	-296.63	-325.76					2	63.8658	0.946493	0.829759	2296.43	13267.6	3849.11	75	0.00132205	2	0.00110865	0	0	0	0	
7	4	0	40	3	407	165	[369,87,461,205]	-228.1	-336.17					3	248.595	0.826205	0.544748	3903.06	8331.97	1733.16	1280	0.0668575	24	0.00341783	935	0.0331165	26	0.00370265	
7	4	0	40	4	315	146	[281,113,383,224]	-244.45	-340.05					4	225.69	0.784295	0.517236	3889.18	7614.93	1775.85	608	0.0464896	11	0.00172549	597	0.032495	16	0.0025098	
7	4	0	40	5	50	189	[21,160,82,222]	-296.66	-344.5					5	101.569	0.974294	0.873223	3436.54	9864.44	4108.13	192	0.00355601	5	0.00174277	123	0.00176087	1	0.000348553	
7	4	0	40	6	664	260	[642,240,698,280]	-180.54	-357.33					7	66.3439	0.952193	0.67082	2874.29	13536.5	3170.54	400	0.0374678	11	0.0058698	272	0.0208068	8	0.00426894	
7	4	0	40	7	742	326	[716,299,768,360]	-167.02	-370.39					8	91.5504	0.974691	0.807307	2584.25	10264.4	1838.89	536	0.0398197	13	0.00502707	329	0.0229125	11	0.00425367	
7	4	0	40	8	742	426	[710,398,784,455]	-165.94	-388.74					9	120.155	0.97135	0.754281	2603.16	10732.6	1964.27	676	0.0133617	14	0.00412493	597	0.0136671	20	0.00589275	
7	4	0	40	9	154	431	[122,398,187,471]	-277.61	-390.21					10	128.298	0.990611	0.770317	2696.63	9707.47	2020.41	749	0.020952	15	0.00413907	658	0.0217646	21	0.0057947	
